cluster,scheduler,seed,arrival,phase,makespan,imbalance,epsilon,locality
cpu_gpu,HEFT-LC+ctrl,1,300.2639684740559,light,4.158509661472806,0.044187916400991234,0.0,0.8571428571428571
cpu_gpu,HEFT-LC+ctrl,1,310.41843260987145,burst,11.878861900757101,0.023215901426631887,0.0,0.7857142857142857
cpu_gpu,HEFT-LC+ctrl,1,313.0653157241566,burst,25.93805390445931,0.02717678387823194,0.0,0.7777777777777778
cpu_gpu,HEFT-LC+ctrl,1,318.0732029977274,burst,33.39439695118074,0.01625487766480946,0.0,0.8
cpu_gpu,HEFT-LC+ctrl,1,324.8741994921314,burst,26.120960834597724,0.015694593373876492,0.0,0.6
cpu_gpu,HEFT-LC+ctrl,1,330.46929332033966,burst,23.852607037504015,0.014617029231980199,0.0,0.4444444444444444
cpu_gpu,HEFT-LC+ctrl,1,333.5223891846825,burst,24.059268647293436,0.015773769578152037,0.0,0.7777777777777778
cpu_gpu,HEFT-LC+ctrl,1,334.18708080353167,burst,15.679974933431481,0.0018508945225878658,0.0,0.75
cpu_gpu,HEFT-LC+ctrl,1,340.3322360136486,burst,14.794210839165089,0.015124376854565786,0.0,0.5714285714285714
cpu_gpu,HEFT-LC+ctrl,1,340.38112605230765,burst,18.016488390819916,0.009225627428644115,0.0,0.5
cpu_gpu,HEFT-LC+ctrl,1,341.061422642891,burst,19.082390337959623,0.012017643414250627,0.0,0.7
cpu_gpu,HEFT-LC+ctrl,1,351.18033064796117,burst,18.46851584067099,0.00933335224305934,0.0,0.7272727272727273
cpu_gpu,HEFT-LC+ctrl,1,355.2228745448065,burst,19.715922303266154,0.01044628710845719,0.0,0.6666666666666666
cpu_gpu,HEFT-LC+ctrl,1,356.6248500836989,burst,19.03796910034066,0.009430970283435269,0.0,0.7857142857142857
cpu_gpu,HEFT-LC+ctrl,1,359.00347212258936,burst,10.397195689323041,0.002824710610415179,0.0,0.3333333333333333
cpu_gpu,HEFT-LC+ctrl,1,359.0635588480776,burst,8.330840792832703,0.006991607783052594,0.0,0.625
cpu_gpu,HEFT-LC+ctrl,1,363.1283720504044,burst,10.411954782237729,0.004246587364701727,0.0,0.7
cpu_gpu,HEFT-LC+ctrl,1,368.45687762271075,burst,10.347827866031423,0.010531043313946251,0.0,0.8
cpu_gpu,HEFT-LC+ctrl,1,370.1314051440857,burst,20.323532450032076,0.011799649524649616,0.0,0.7857142857142857
cpu_gpu,HEFT-LC+ctrl,1,370.33335117281473,burst,15.683280394368467,0.004112885981856784,0.0,0.875
cpu_gpu,HEFT-LC+ctrl,1,371.55281971789765,burst,16.68914422272468,0.01136773460948665,0.0,0.6428571428571429
cpu_gpu,HEFT-LC+ctrl,1,372.1268917222074,burst,24.202991217940166,0.010965816398437488,0.0,0.625
cpu_gpu,HEFT-LC+ctrl,1,377.8320542985591,burst,17.71482930574774,0.007780407696531846,0.0,0.7
cpu_gpu,HEFT-LC+ctrl,1,381.0834258302367,burst,8.740237327963996,0.0035996559963431016,0.0,0.5
cpu_gpu,HEFT-LC+ctrl,1,383.9229855890369,burst,10.334148530506297,0.0057768875748177495,0.0,0.75
cpu_gpu,HEFT-LC+ctrl,1,393.1892444242728,burst,9.914748211228527,0.003137255703279559,0.0,0.625
cpu_gpu,HEFT-LC+ctrl,1,396.3461804965384,burst,6.68238005901668,0.004974216190252158,0.0,0.6666666666666666
cpu_gpu,HEFT-LC+ctrl,1,402.84175102466054,burst,12.533820188917161,0.007096327293933651,0.0,0.75
cpu_gpu,HEFT-LC+ctrl,1,404.7110416890446,burst,22.281797711706417,0.009988906867388837,0.0,0.6363636363636364
cpu_gpu,HEFT-LC+ctrl,1,406.11559360695577,burst,21.23230013079808,0.007281923579403982,0.0,0.5714285714285714
cpu_gpu,HEFT-LC+ctrl,1,407.006958726302,burst,16.306489286685633,0.005538639144274305,0.0,0.7142857142857143
cpu_gpu,HEFT-LC+ctrl,1,415.0702309086871,burst,15.895184855340517,0.003766671448723226,0.0,0.8333333333333334
cpu_gpu,HEFT-LC+ctrl,1,421.20250704907545,burst,9.981035467077277,0.0052553167366574125,0.0,0.75
cpu_gpu,HEFT-LC+ctrl,1,427.937732754254,burst,26.227360192255105,0.015714005642597555,0.0,0.9333333333333333
cpu_gpu,HEFT-LC+ctrl,1,428.42248550734973,burst,31.798773568460092,0.012201311314140756,0.0,0.5714285714285714
cpu_gpu,HEFT-LC+ctrl,1,428.6758534589876,burst,20.116390803874538,0.00500960147517309,0.0,0.625
cpu_gpu,HEFT-LC+ctrl,1,429.08190910017066,burst,15.62548248834355,0.008830125633161313,0.0,0.6666666666666666
cpu_gpu,HEFT-LC+ctrl,1,431.90120651799486,burst,20.580094675221403,0.008886722254973693,0.0,0.6666666666666666
cpu_gpu,HEFT-LC+ctrl,1,439.2821478139949,burst,21.17396617216184,0.004085372378061194,0.0,0.5333333333333333
cpu_gpu,HEFT-LC+ctrl,1,446.8511252811305,burst,10.794548255897439,0.003133875471558899,0.0,0.625
cpu_gpu,HEFT-LC+ctrl,1,450.02139621144084,burst,6.29956949653058,0.0010620084279157236,0.0,0.5
cpu_gpu,HEFT-LC+ctrl,1,450.93457803603513,burst,7.719234844207676,0.006863036611800675,0.0,0.875
cpu_gpu,HEFT-LC+ctrl,1,451.5451848755927,burst,11.521238491009399,0.002731909993348973,0.0,0.625
cpu_gpu,HEFT-LC+ctrl,1,459.60010294466326,burst,10.105307162274244,0.009051892329204074,0.0,0.75
cpu_gpu,HEFT-LC+ctrl,1,462.2633443997587,burst,20.047939774190013,0.004673331652615805,0.0,0.8
cpu_gpu,HEFT-LC+ctrl,1,463.53624500401924,burst,12.410571083989907,0.004574882854878246,0.0,0.6428571428571429
cpu_gpu,HEFT-LC+ctrl,1,466.56209127953707,burst,9.916688877968454,0.004765178145120608,0.0,0.5
cpu_gpu,HEFT-LC+ctrl,1,474.71663556997123,burst,17.3985135850221,0.006436703869277008,0.0,0.7777777777777778
cpu_gpu,HEFT-LC+ctrl,1,475.6758550449455,burst,22.980313470176952,0.007139065538621419,0.0,0.8333333333333334
cpu_gpu,HEFT-LC+ctrl,1,477.78533104969483,burst,19.51185126649557,0.004443221759129314,0.0,0.625
cpu_gpu,HEFT-LC+ctrl,1,478.52587739687607,burst,10.101407605425266,0.0027340941328463653,0.0,0.5
cpu_gpu,HEFT-LC+ctrl,1,478.84203596151053,burst,10.720286413477083,0.004763408743290492,0.0,0.5
cpu_gpu,HEFT-LC+ctrl,1,490.1725097796844,burst,13.3429888191082,0.003627008471628933,0.0,0.625
cpu_gpu,HEFT-LC+ctrl,1,491.52906425592954,burst,13.120273864607043,0.008095570408522636,0.0,0.7
cpu_gpu,HEFT-LC+ctrl,1,492.4662887380711,burst,13.795012729978453,0.0009289933607507426,0.0,0.75
cpu_gpu,HEFT-LC+ctrl,1,495.13691713660876,burst,8.976972085025182,0.005505829696718857,0.0,0.7142857142857143
cpu_gpu,HEFT-LC+ctrl,1,499.76762905942985,burst,9.857014190979157,0.0021218550329503345,0.0,0.5
cpu_gpu,HEFT-LC+ctrl,1,502.08766388507365,burst,14.584168330297416,0.007103973690815226,0.0,0.7142857142857143
cpu_gpu,HEFT-LC+ctrl,1,507.0778059596189,burst,21.144664657561975,0.007267053324035735,0.0,0.6363636363636364
cpu_gpu,HEFT-LC+ctrl,1,507.4545786000039,burst,21.98780511043094,0.005892185579852097,0.0,0.5
cpu_gpu,HEFT-LC+ctrl,1,507.9046386190492,burst,15.591268036918336,0.005071516894030511,0.0,0.8
cpu_gpu,HEFT-LC+ctrl,1,512.9478462084874,burst,21.316905441811627,0.008700554264409405,0.0,0.8333333333333334
cpu_gpu,HEFT-LC+ctrl,1,519.0714540136929,burst,17.348550461335208,0.0037601252190973713,0.0,0.625
cpu_gpu,HEFT-LC+ctrl,1,520.9606464561078,burst,11.959441650614735,0.003032893138381634,0.0,0.8
cpu_gpu,HEFT-LC+ctrl,1,521.9311017098074,burst,18.05760555260599,0.007788393072373873,0.0,0.8571428571428571
cpu_gpu,HEFT-LC+ctrl,1,524.5873904970161,burst,18.78524844229878,0.004698342811497435,0.0,0.625
cpu_gpu,HEFT-LC+ctrl,1,526.2663964962271,burst,11.853052308649012,0.0031107100013454455,0.0,0.6
cpu_gpu,HEFT-LC+ctrl,1,535.2587150509589,burst,23.165276638379623,0.010794410059232044,0.0,0.6
cpu_gpu,HEFT-LC+ctrl,1,535.7548139216382,burst,22.859323982192223,0.0018603989265056113,0.0,0.7272727272727273
cpu_gpu,HEFT-LC+ctrl,1,538.5224074297097,burst,11.550872901484809,0.0029614776232972295,0.0,0.5555555555555556
cpu_gpu,HEFT-LC+ctrl,1,539.1740799896395,burst,12.96991366446116,0.0029192623178154846,0.0,0.7857142857142857
cpu_gpu,HEFT-LC+ctrl,1,542.5713613939081,burst,13.661682957178982,0.005000711285236484,0.0,0.7857142857142857
cpu_gpu,HEFT-LC+ctrl,1,553.024388321631,burst,22.098447988714156,0.005472647302660304,0.0,0.8333333333333334
cpu_gpu,HEFT-LC+ctrl,1,561.3492688967424,burst,13.179737611053838,0.0025665099295588928,0.0,0.6666666666666666
cpu_gpu,HEFT-LC+ctrl,1,566.1509866380918,burst,12.448014434076072,0.0045353032574665325,0.0,0.8
cpu_gpu,HEFT-LC+ctrl,1,567.3965824314713,burst,14.89099904267539,0.005114411638605645,0.0,0.625
cpu_gpu,HEFT-LC+ctrl,1,571.4241074768798,burst,16.600722737106935,0.003357308747285542,0.0,0.5
cpu_gpu,HEFT-LC+ctrl,1,582.1602681196438,burst,17.714201159617687,0.004862988169768362,0.0,0.6666666666666666
cpu_gpu,HEFT-LC+ctrl,1,582.9783116085599,burst,13.134394506181138,0.0020753096575618643,0.0,0.625
cpu_gpu,HEFT-LC+ctrl,1,586.7935160346323,burst,11.545877648952569,0.005392255551507514,0.0,0.8
cpu_gpu,HEFT-LC+ctrl,1,589.4126873057335,burst,16.28282812095199,0.004045678615352423,0.0,0.625
cpu_gpu,HEFT-LC+ctrl,1,592.712913314333,burst,16.30815568044477,0.004480318470406217,0.0,0.6
cpu_gpu,HEFT-LC+ctrl,1,604.3168056351491,burst,15.121403897994696,0.0017618732999423738,0.0,1.0
cpu_gpu,HEFT-LC+ctrl,1,608.2427589315836,mr,15.26213194688296,0.002355955943824037,0.0,0.7142857142857143
cpu_gpu,HEFT-LC+ctrl,1,626.9985087533674,mr,15.482844467763016,0.0045649943843850144,0.0,0.6666666666666666
cpu_gpu,HEFT-LC+ctrl,1,627.8988596510487,mr,16.512252201891783,0.005887598953809146,0.0,0.7777777777777778
cpu_gpu,HEFT-LC+ctrl,1,631.6610781305573,mr,18.414589692776303,0.0027954648742616224,0.0,0.5833333333333334
cpu_gpu,HEFT-LC+ctrl,1,633.8295884688899,mr,12.439929270473726,0.0033177676857994846,0.0,0.6666666666666666
cpu_gpu,HEFT-LC+ctrl,1,637.6804547732984,mr,10.033364487924928,0.0026763851350150012,0.0,0.625
cpu_gpu,HEFT-LC+ctrl,1,639.2233554466878,mr,9.049637253895412,0.0023468478929919746,0.0,0.6666666666666666
cpu_gpu,HEFT-LC+ctrl,1,645.0984011560851,mr,9.134058736927045,0.0022550655112501842,0.0,0.6666666666666666
cpu_gpu,HEFT-LC+ctrl,1,648.0420094075467,mr,9.526735096716038,0.004010548579995091,0.0,0.7777777777777778
cpu_gpu,HEFT-LC+ctrl,1,662.1179132111467,mr,9.135455920108257,0.0005859706029187681,0.0,0.8333333333333334
cpu_gpu,HEFT-LC+ctrl,1,667.7336692205542,mr,5.057167109228999,0.0021039701063246,0.0,0.5714285714285714
cpu_gpu,HEFT-LC+ctrl,1,672.3596052495283,mr,13.460132826714698,0.0033261573802552875,0.0,0.7
cpu_gpu,HEFT-LC+ctrl,1,674.9669421112076,mr,8.125082465471905,0.0006141463063451479,0.0,0.7272727272727273
cpu_gpu,HEFT-LC+ctrl,1,680.1335961814996,mr,7.27531818470743,0.0025306321300809192,0.0,0.7857142857142857
cpu_gpu,HEFT-LC+ctrl,1,680.9337149982318,mr,13.557152255511483,0.005575775543915927,0.0,0.7142857142857143
cpu_gpu,HEFT-LC+ctrl,1,687.6625093279575,mr,15.355631961927656,0.001688295671730069,0.0,0.7777777777777778
cpu_gpu,HEFT-LC+ctrl,1,689.1408001361905,mr,14.285680181524526,0.0038011901402964037,0.0,0.6363636363636364
cpu_gpu,HEFT-LC+ctrl,1,697.4424205589062,mr,14.737101324047217,0.003243664652325311,0.0,0.7857142857142857
cpu_gpu,HEFT-LC+ctrl,1,704.8101199200481,mr,12.865963311702899,0.0020894523907989274,0.0,0.7272727272727273
cpu_gpu,HEFT-LC+ctrl,1,708.5094433067006,mr,9.463896975259104,0.002594982382551575,0.0,0.7777777777777778
cpu_gpu,HEFT-LC+ctrl,1,716.5249099763913,mr,12.991032020987632,0.0031312347432153947,0.0,0.5555555555555556
cpu_gpu,HEFT-LC+ctrl,1,739.2674460312743,mr,12.284614337321841,0.0030427260491544847,0.0,0.6666666666666666
cpu_gpu,HEFT-LC+ctrl,1,749.3270925188037,mr,8.948222171882435,0.001998793394212962,0.0,0.5714285714285714
cpu_gpu,HEFT-LC+ctrl,1,760.5881753400641,mr,11.997989932422797,0.003280714668284272,0.0,0.7
cpu_gpu,HEFT-LC+ctrl,1,764.1186200270017,mr,14.223947123924063,0.0026967187177820836,0.0,0.6
cpu_gpu,HEFT-LC+ctrl,1,768.5366303353724,mr,11.09261377007897,0.002934689371243299,0.0,0.5
cpu_gpu,HEFT-LC+ctrl,1,774.4909709818825,mr,10.259252703732727,0.0015976420652179105,0.0,0.5555555555555556
cpu_gpu,HEFT-LC+ctrl,1,775.6862553892065,mr,10.834827532426289,0.004230993075614126,0.0,0.7142857142857143
cpu_gpu,HEFT-LC+ctrl,1,782.4230940329466,mr,12.795306455764603,0.0034491793720380247,0.0,0.5714285714285714
cpu_gpu,HEFT-LC+ctrl,1,796.901618664032,mr,10.508032297352656,0.0020222738859884152,0.0,0.5555555555555556
cpu_gpu,HEFT-LC+ctrl,1,801.6779822868573,mr,14.271499315803567,0.003834062537156091,0.0,0.4444444444444444
cpu_gpu,HEFT-LC+ctrl,1,807.9496712418162,mr,12.768006894404152,0.0025276022392702697,0.0,0.5
cpu_gpu,HEFT-LC+ctrl,1,818.3466166541726,mr,13.251865630040129,0.002879483530470273,0.0,0.5
cpu_gpu,HEFT-LC+ctrl,1,840.4691249241513,mr,10.024586389518845,0.001755160161053003,0.0,0.7
cpu_gpu,HEFT-LC+ctrl,1,843.9035632871318,mr,14.493797647137853,0.002492118256046676,0.0,0.6363636363636364
cpu_gpu,HEFT-LC+ctrl,1,854.1637977069333,mr,11.604826387110961,0.0019259010125947725,0.0,0.5555555555555556
cpu_gpu,HEFT-LC+ctrl,1,858.071968941704,mr,12.089431684745477,0.0034644830821586,0.0,0.7857142857142857
cpu_gpu,HEFT-LC+ctrl,1,862.172368801492,mr,10.505144038531853,0.001457984614670351,0.0,0.7857142857142857
cpu_gpu,HEFT-LC+ctrl,1,865.1589775814797,mr,10.001686968090098,0.0018824624088933162,0.0,0.6666666666666666
cpu_gpu,HEFT-LC+ctrl,1,872.7844092664135,mr,8.85125010474917,0.0014192878079528329,0.0,0.7777777777777778
cpu_gpu,HEFT-LC+ctrl,1,890.3813818639535,mr,9.522451301833598,0.00368508036754971,0.0,0.6666666666666666
cpu_gpu,HEFT-LC+ctrl,1,898.0467042697198,mr,14.660541786943213,0.0025479799940164045,0.0,0.6
